event,charge,layer_id,trajectory_step,x,y,z,r,phi,photon_pT,weight
13.0,-1,8,966,-92.41129581289357,-505.6245172123103,870.5239965937058,514.0,-1.7515677838709016,86.36514827613009,0.01
15.0,1,1,9,-32.72650815704069,-5.876917886711421,-2.75,33.24999999999999,-2.9639097744360914,37.29706364182638,0.01
15.0,1,2,27,-49.70890403377141,-8.903643061202802,-4.0,50.5,-2.9643564356435648,37.29706364182638,0.01
15.0,1,3,65,-87.1407232190688,-15.451354531484936,-7.2,88.49999999999999,-2.9661016949152548,37.29706364182638,0.01
15.0,1,4,99,-120.65371249563536,-21.188007481133468,-10.0,122.5,-2.9677551020408166,37.29706364182638,0.01
15.0,1,5,276,-294.97424267812005,-48.89985845040414,-25.38544940710103,299.00000000000006,-2.9773100081420076,37.29706364182638,0.01
15.0,1,6,348,-366.2332203399008,-59.28092711374913,-31.762337485791402,371.0,-2.9811179129698524,37.29706364182638,0.01
15.0,1,7,421,-437.5716778378066,-69.13773755487529,-36.27837063658256,443.0,-2.984884926248982,37.29706364182638,0.01
15.0,1,8,492,-508.01441858109956,-78.21349316906522,-42.97307898510042,514.0,-2.9888328952860372,37.29706364182638,0.01
15.0,-1,1,9,-32.7265081570407,-5.876917886711452,-2.75,33.25,-2.9639097744360905,37.29706364182638,0.01
15.0,-1,2,27,-49.691175610082325,-9.002059013801231,-4.0,50.50000000000001,-2.962376237623762,37.29706364182638,0.01
15.0,-1,3,65,-87.06103085457246,-15.894241301150018,-7.2,88.50000000000001,-2.961016949152542,37.29706364182638,0.01
15.0,-1,4,99,-120.46767107668792,-22.22139116614724,-10.0,122.5,-2.959183673469388,37.29706364182638,0.01
15.0,-1,5,276,-293.526511472466,-56.94898649497028,-23.338394496313136,299.0,-2.9499570230253793,37.29706364182638,0.01
15.0,-1,6,348,-363.92347573707815,-72.1159053707591,-26.78530109405758,371.0,-2.9459647559302424,37.29706364182638,0.01
15.0,-1,7,421,-434.22852154750484,-87.71881824710206,-37.16845652718496,443.0,-2.942264454489663,37.29706364182638,0.01
15.0,-1,8,492,-503.4500314999195,-103.60533665178691,-41.48446195458083,514.0,-2.938635359606944,37.29706364182638,0.01
17.0,1,1,15,-26.593072078311284,19.95923388904848,41.5,33.25000000000001,2.497744360902256,81.69968174131078,0.01
17.0,1,2,43,-40.36780342305107,30.34288131997201,62.8,50.5,2.497029702970297,81.69968174131078,0.01
17.0,1,3,103,-70.69119080840997,53.244770091427526,110.0,88.5,2.496045197740113,81.69968174131078,0.01
17.0,1,4,158,-97.77983386550488,73.79264251423896,152.4,122.5,2.495102040816327,81.69968174131078,0.01
17.0,1,5,440,-237.9076523031322,181.1103226644245,371.7692814891021,299.0,2.490922029363244,81.69968174131078,0.01
